method,dimension,iteration,x,f_val,dist_to_min,step_size,grad_norm,grad_cosine_sim,rel_improvement_f,rel_improvement_dist,rel_improvement_grad
GradientDescent,32,0,"[-0.361385370972677, -0.2641857999073683, 0.41385019949817314, -0.15173068712750248, 0.19639069004556284, -1.847799325252996, -0.8616757487951513, 1.2828041604173828, -0.01694996337951253, -1.5290895896391072, -0.9799777311888892, -0.9069309841164817, 0.0935155922809862, -0.3952772753507791, -0.6022981849498856, 0.003597534860786944, 0.43652632341249725, -0.23667577542601978, -0.5251146933710252, -0.3851250437579561, 0.31049612403278826, -0.006743280121211488, 0.7010829804782062, -1.050571260687687, -0.7084284993967667, 0.7064226883693818, -0.7326341330869395, 1.2645821229941046, 1.2839431551546245, 1.2721750433643753, -0.8046459448816504, 0.07025930124810224]",345.1298716868419,4.5059074867668,,176.48547483041565,,,,
GradientDescent,32,1,"[-0.3606626002307316, -0.26312905670773884, 0.4113670983011841, -0.15051684163048246, 0.1944267831451072, -1.8256257333499601, -0.8496122883120192, 1.2622792938507046, -0.016644864038681307, -1.498507797846325, -0.9584182211027337, -0.8851646404976861, 0.09108418688168056, -0.3842095116409573, -0.584229239401389, 0.003482413745241762, 0.42168442841647236, -0.22815544751068306, -0.5051603350229262, -0.36972004200763786, 0.29745528682341116, -0.006446575795878182, 0.6688331633762087, -1.0001438401746778, -0.6730070744269283, 0.669688708574174, -0.6930718899002447, 1.1937655241064347, 1.2094744521556564, 1.1958445407625127, -0.754757896298988, 0.0657627059682237]",314.7854058358315,4.3535996503330265,0.17648547483041574,167.40366905957785,0.9999151394661531,0.08792187619895112,0.033801811706316534,0.05145922506973723
GradientDescent,32,2,"[-0.3599412750302701, -0.2620765404809079, 0.408898895711377, -0.14931270689743859, 0.19248251531365612, -1.8037182245497607, -0.837717716275651, 1.2420828251490934, -0.016345256485985043, -1.4685376418893985, -0.9373330202384735, -0.8639206891257416, 0.08871599802275687, -0.37345164531501046, -0.5667023622193473, 0.0033709765053940256, 0.4073471578503123, -0.21994185140029848, -0.48596424229205504, -0.35493124032733236, 0.2849621647768279, -0.006162926460859542, 0.6380668378609031, -0.9521369358462933, -0.6393567207055819, 0.634864895728317, -0.6556460078456315, 1.1269146547564743, 1.1393249339306284, 1.1240938683167618, -0.7079629067284507, 0.061553892786257385]",287.47902611596817,4.209835184475888,0.1674036690595778,158.84439980269167,0.9999110864809202,0.08674601558276912,0.03302197661793304,0.051129520069479455
GradientDescent,32,3,"[-0.35922139248020957, -0.26102823431898425, 0.40644550233710874, -0.14811820524225908, 0.19055769016051957, -1.7820736058551636, -0.8259896682477919, 1.222209499946708, -0.016051041869237313, -1.4391668890516105, -0.9167116937932271, -0.8431865925867238, 0.0864093820741652, -0.36299499924619016, -0.5497012913527669, 0.0032631052572214166, 0.3934973544834017, -0.21202394474988773, -0.46749760108495697, -0.34073399071423904, 0.2729937538562011, -0.005891757696581722, 0.6087157633193016, -0.9064343629256713, -0.6073888846703028, 0.6018519211504445, -0.6202411234219675, 1.0638074340901118, 1.073244087762652, 1.056648236217756, -0.6640692065112868, 0.057614443647936914]",262.8892778154467,4.074067711677842,0.1588443998026917,150.7776339749928,0.9999069101023861,0.08553579936854958,0.03225006843467394,0.050784074463556754
GradientDescent,32,4,"[-0.35850294969524915, -0.25998412138170834, 0.40400682932308607, -0.146933259600321, 0.18865211325891437, -1.7606887225849017, -0.8144258128923227, 1.2026541479475605, -0.01576212311559104, -1.4103835512705782, -0.8965440365297761, -0.8229501143646424, 0.0841627381402369, -0.3528311392672968, -0.5332102526121839, 0.003158685888990331, 0.38011844443096604, -0.20439108273889178, -0.4497326922437286, -0.3271046310856695, 0.26152801619424065, -0.005632520357932126, 0.5807148382066136, -0.862925513505239, -0.5770194404367877, 0.5705556212506214, -0.5867481027571813, 1.0042342177810655, 1.010995930672418, 0.9932493420446907, -0.622896915707587, 0.05392711925446895]",240.72958300013764,3.9457831292382557,0.15077763397499283,143.17506101358188,0.999902619066987,0.08429288177688853,0.0314880830458153,0.05042241850453654
GradientDescent,32,5,"[-0.35778594379585865, -0.2589441848961815, 0.40158278834714756, -0.14575779352351842, 0.18676559212632524, -1.7395604579138828, -0.8030238515118302, 1.1834116815803997, -0.015478404899510401, -1.3821758802451667, -0.876820067726121, -0.803199311619891, 0.08197450694859075, -0.3429518673678125, -0.5172139450338183, 0.0030576079405426407, 0.3671944173203132, -0.19703300376029168, -0.4326428499384669, -0.3140204458422427, 0.25054383951408254, -0.005384689462183113, 0.5540019556491094, -0.8215050888569876, -0.5481684684149483, 0.5408867289455891, -0.5550637052082935, 0.9479971015853258, 0.9523581666934179, 0.9336543815220093, -0.5842773069337166, 0.05047578362218293]",220.7444054971864,3.8244980414528826,0.14317506101358185,136.0099914029492,0.9998982240225723,0.08301920044010469,0.030737900136135327,0.05004411773886369
GradientDescent,32,6,"[-0.35707037190826696, -0.25790840815659677, 0.39917329161706466, -0.14459173117533028, 0.18489793620506198, -1.7186857324189162, -0.7917815175906646, 1.1644770946751133, -0.015199793611319214, -1.3545323626402634, -0.8575300262361463, -0.7839225281410136, 0.0798431697679274, -0.33334921508151377, -0.5016975266828038, 0.002959764486445276, 0.3547098071314226, -0.18993981562492118, -0.4162024216408052, -0.30145962800855297, 0.24002099825449108, -0.0051477631258470555, 0.5285178656892503, -0.7820728445918522, -0.5207600449942008, 0.5127606190404185, -0.5250902651270457, 0.8949092638965476, 0.8971213930251997, 0.8776351186306888, -0.5480521139038261, 0.04724533347036323]",202.70584118540427,3.709758262319746,0.13600999140294917,129.25726119675164,0.9998937376359762,0.08171697158600037,0.030001264973729336,0.04964878047960181
GradientDescent,32,7,"[-0.3563562311644504, -0.2568767745239704, 0.39677825186736226, -0.14343499732592763, 0.18304895684301137, -1.6980615036298892, -0.7806965763443953, 1.1458454611603115, -0.014926197326315468, -1.3274417153874583, -0.8386643656589511, -0.7651083874656293, 0.07776724735396129, -0.32401543705923136, -0.48664660088231965, 0.002865052022879027, 0.3426496736889542, -0.18310198226242402, -0.40038672961845456, -0.28940124288821084, 0.22994011632780245, -0.004921261548309785, 0.5042060438675448, -0.7445333480514433, -0.4947220427444908, 0.48609706685031673, -0.49673539081018525, 0.844794345118341, 0.8450883522297381, 0.8249770115128474, -0.5140728828417889, 0.04422163212825998]",186.41058613009346,3.6011373813949517,0.12925726119675163,122.89314219525596,0.9998891746794412,0.08038868026702004,0.029279773301690157,0.04923606567687059
GradientDescent,32,8,"[-0.3556435187021215, -0.2558492674258745, 0.39439758235615807, -0.1422875173473202, 0.18121846727458124, -1.6776847655863305, -0.7697668242755737, 1.1275119337817465, -0.01465752577444179, -1.3008928810797091, -0.8202137496144541, -0.7467457861664542, 0.07574529892275829, -0.3149430048215729, -0.47204720285585006, 0.0027733703581468983, 0.33099958478352975, -0.17651031090097677, -0.3851720338929533, -0.2778251931726824, 0.22028263144203475, -0.004704726040184155, 0.4810125658496377, -0.7087957473449741, -0.46998594060726623, 0.4608200193741003, -0.46991167970643527, 0.7974858617917139, 0.7960732278004133, 0.7754783908220766, -0.48220036410559797, 0.04139144767205134]",171.6772404230674,3.4982353865282336,0.1228931421952559,116.89525745904527,0.9998845520901914,0.07903706550626835,0.028574859542530834,0.048805691099354356
GradientDescent,32,9,"[-0.35493223166471727, -0.254825870356171, 0.39203119686202115, -0.14114921720854165, 0.17940628260183542, -1.6575525483992946, -0.7589900887357157, 1.1094717428412386, -0.014393690310501837, -1.274875023458115, -0.8021690471229361, -0.7288238872984593, 0.07377592115076657, -0.3061246006865688, -0.45788578677017455, 0.0026846225066861976, 0.3197455989008897, -0.1701559397085416, -0.37053549660502105, -0.2667121854457751, 0.2110307609214693, -0.004497718094416052, 0.45888598782055434, -0.6747735514724154, -0.44648664357690293, 0.43685737836664706, -0.4445364490022878, 0.7528266535313779, 0.7499009805879894, 0.728949687372752, -0.4523039415310509, 0.03874239502104006]",158.34391031221864,3.4006773382787268,0.11689525745904525,111.24250185934999,0.9998798889972628,0.0776651003825037,0.027887788404749616,0.048357441718076107
GradientDescent,32,10,"[-0.35422236720138783, -0.2538065668747463, 0.389679009680849, -0.1400200234708733, 0.17761221977581707, -1.637661917818503, -0.7483642274934157, 1.0917201949557789, -0.014134603884912804, -1.2493775229889528, -0.7845213280862315, -0.7113321140032962, 0.07185774720084664, -0.2975531118673449, -0.4441492131670693, 0.002598714586472239, 0.30887424853825945, -0.1640303258790341, -0.35645514773403025, -0.2560436980279441, 0.2021674689627676, -0.004299818498261746, 0.43777723238080885, -0.6423844210017394, -0.42416231139805777, 0.41414079469158144, -0.42053148075616426, 0.7106683609336207, 0.706406723713886, 0.6852127061303869, -0.42426109715612575, 0.03626288173969349]",146.2660753968151,3.3081120918211857,0.11124250185934996,105.9149673837477,0.9998752067097046,0.07627596723858066,0.027219649866692,0.047891178160827295
GradientDescent,32,11,"[-0.35351392246698504, -0.2527913406072473, 0.3873409356227639, -0.13889986328310633, 0.1758360975780589, -1.618009974804681, -0.7378871283085079, 1.0742526718364864, -0.013880181014984373, -1.2243899725291738, -0.7672618588683344, -0.6942601432672171, 0.06998944577362463, -0.28922162473505925, -0.43082473677205724, 0.0025155557197051276, 0.2983725240879586, -0.15812523414738888, -0.3429098521201371, -0.24580195010682632, 0.19367643526633135, -0.004110626484338228, 0.4176394796912916, -0.611549968793656, -0.4029541958281549, 0.3926054733676192, -0.3978227807953314, 0.670870932721338, 0.6654351337384806, 0.6440999437625636, -0.39795690913244597, 0.033942057308353105]",135.314691384859,3.2202110630799003,0.10591496738374766,100.89387293300273,0.9998705286605138,0.0748730283645428,0.026571357409142078,0.047406845083119376
GradientDescent,32,12,"[-0.35280689462205106, -0.25178017524481827, 0.38501689000902733, -0.13778866437684148, 0.17407773660227832, -1.598593855107025, -0.7275567085121888, 1.0570646290871026, -0.013630337756714654, -1.1999021730785904, -0.7503820979732311, -0.6775978998288039, 0.06816972018351039, -0.2811234192424776, -0.4178999946688955, 0.0024350579366745635, 0.288227858268968, -0.1524327257180829, -0.3298792777395719, -0.23596987210255327, 0.18554202498514544, -0.003929758919027347, 0.3984280636254922, -0.5821955702915604, -0.38280648603674716, 0.372189988752503, -0.3763403506323835, 0.6333021604889431, 0.6268398959816488, 0.6054539471368098, -0.3732835807662343, 0.03176976564061851]",125.37450221059892,3.136667036655017,0.10089387293300273,96.16149836051753,0.9998658803012095,0.07345979266943321,0.02594364927899465,0.0469044792802004
GradientDescent,32,13,"[-0.35210128083280695, -0.250773054543839, 0.3827067886689732, -0.13668635506182675, 0.17233695923625553, -1.5794107288457406, -0.7173709145930182, 1.040151595021709, -0.01338499167709379, -1.1759041296170185, -0.73387369181782, -0.6613355502329126, 0.06639730745873912, -0.2732519635036882, -0.40536299482882865, 0.0023571360827009773, 0.2784281110878231, -0.1469451475922319, -0.31734386518546814, -0.22653107721845114, 0.17774925993576932, -0.0037568495265901435, 0.38010037269871955, -0.5542501829175656, -0.3636661617349098, 0.3528361093373728, -0.3560179716982348, 0.5978372395015622, 0.5904831820147132, 0.5691267103086012, -0.35013999875872776, 0.029736500639618923]",116.34253824087324,3.057193013822109,0.09616149836051757,91.70112252026829,0.9998612889428334,0.07203987900629236,0.025337092494732875,0.04638421734577095
